userName,review,at,score,app_name,sentiment_label,sentiment_score
Farida Aditya,"saya kerja diLN,mau buka rekening susah bgt harus pakek ktp,gak bisa kalo cuma paspor hadeuhhhh",2025-08-07 05:28:57,3,BCA Mobile,negative,0.9480140805244446
Caca Rayborn,good,2025-08-07 03:31:07,4,BCA Mobile,positive,0.9990602135658264
Neng Ucii,sangat mudah,2025-08-07 03:30:05,5,BCA Mobile,positive,0.9982979893684387
Abul Arobi Al hittami,"aplikasinya bagus berjalan lancar cuma kadang ada bug tapi ga terlalu ngaruh, sukses selalu BCA 🙏",2025-08-07 01:06:08,5,BCA Mobile,positive,0.9961580634117126
Mahruddin Azfer hafis,semoga selalu jaya,2025-08-07 00:49:07,5,BCA Mobile,positive,0.9942271709442139
Sulaeman,alhmdllh msh setia pakai BCA,2025-08-07 00:37:11,5,BCA Mobile,positive,0.9975298047065735
Djank Ohim,transaksi jadi mudah 👍👍,2025-08-07 00:29:34,5,BCA Mobile,positive,0.9990741014480591
Wiwin desvriyana,"semenjak upgrade versi terbaru malah sampai sekarang tidak bisa login , katanya karna internet lemah padahal internet kuat banget sini sudah mau pakenbuat transaksi urgent malah jadi ngga bisa apa"" toling dong diperbaiki sistemnya",2025-08-06 23:13:33,1,BCA Mobile,negative,0.9991706609725952
Mudjiani Ani,mohon maaf ini kenapa apk saya tidak bisa dibuka pdahal dulu bisa udah di update pun tetap saja tidak bisa dibuka,2025-08-06 19:30:41,5,BCA Mobile,negative,0.9691252708435059
Feri Ferdian,ok,2025-08-06 17:40:02,5,BCA Mobile,negative,0.998392641544342
Saiphul Kholik,daftar dari pagi siang mlm gak bisa2 jaringan pke data pake wifi ggal trss mlh bikin jengkel tok ini aplikasi,2025-08-06 16:39:51,1,BCA Mobile,negative,0.9987995624542236
Ruwaedi Edi,ribet banget . harusnya dibuat mudah dan sederhana .,2025-08-06 16:17:11,1,BCA Mobile,negative,0.9926060438156128
Sandi Jon,susah nerima SMS nya lama ngga ada juga,2025-08-06 15:22:29,5,BCA Mobile,negative,0.9990760087966919
gila sinting,Oke,2025-08-06 15:18:20,5,BCA Mobile,positive,0.9189246892929077
Daniel Permana,mobile BCA hanya UNTUK PRIORITAS!!!! TIDAK welcome untuk NASABAH BIASA!!!!!,2025-08-06 14:03:51,1,BCA Mobile,negative,0.9994063377380371
Bimantara,"habis update kok malah gabisa dipake gimana ini! lampu indikator warnanya merah terus, sebelum update lancar² aja habis update malah buruk aplikasinya bener² merugikan saya!",2025-08-06 13:26:20,1,BCA Mobile,negative,0.9994303584098816
Keysya Ainatus,sangat membantu,2025-08-06 12:58:43,5,BCA Mobile,positive,0.9959172606468201
syam boja,yupz,2025-08-06 12:57:11,5,BCA Mobile,positive,0.9981160163879395
Agusbudiharjanto,bagus sekali,2025-08-06 12:35:48,5,BCA Mobile,positive,0.9978912472724915
Aprian Mahendra,"selamat malam, kenapa di BCA mobile pada saat transfer antar bank, gak ada pilihan BCA, yang tersedia hanya BCA Syariah, jadi sy tidak bisa transfer dengan sesama BCA.. Tp setelah sy cari caranya sudah bisa skrng, Tp pada saat memilih transfer antar bank tidak ada pilihan BCA. terimakasih",2025-08-06 11:33:45,4,BCA Mobile,neutral,0.9336119294166565
Hesty Pradipta,sangat membatu akses mudah bisa dr rumah dan g perlu ribet k ATM,2025-08-06 11:28:11,5,BCA Mobile,positive,0.996868908405304
Saifullah S.pd.I,ok,2025-08-06 10:03:30,5,BCA Mobile,negative,0.998392641544342
Yetiazril Azril,bagus aplikasi ini memudahkan kan bertransaksi di mna pun kapan pun,2025-08-06 09:49:16,5,BCA Mobile,positive,0.9988574981689453
Fajar hidayat,"susah amat mau masuk juga, bisa bikin aplikasi ga sih",2025-08-06 09:04:29,1,BCA Mobile,negative,0.9986132383346558
puts 22,"habis ganti nomer, otomatis instal ulang, ke CS BCA habis pulsa 10rb masih tidak bisa masuk, di rumah coba pakai wifi tetap tidak masuk, ngabisin pulsa...",2025-08-06 08:29:56,1,BCA Mobile,negative,0.9709876775741577
Mochsyafiee,kadang gak ada notf walau pun sesama bca yg transaksi. tolong lah upadate biar notifnya nyala semya,2025-08-06 07:46:43,4,BCA Mobile,neutral,0.9926738142967224
Elyana Setiawan,vervikas gagal terus. parah parah.. ngabisin pulsa aja buat otp,2025-08-06 06:29:47,1,BCA Mobile,negative,0.999068558216095
scmc9h scmc9h,ok bgt,2025-08-06 04:58:27,5,BCA Mobile,negative,0.9981911778450012
Aras Kasyfillah,bagus,2025-08-06 02:39:20,4,BCA Mobile,positive,0.9980973601341248
wirA,BANk paling the best utk sgala pelayanan 👍,2025-08-06 02:32:19,5,BCA Mobile,positive,0.997870683670044
Dede rasyarizki,Kenapa Tidak Bisa Login Bahkan Memasukan Nomor Kartu Tidak Dapat Menerima Kode OTP,2025-08-06 02:26:28,1,BCA Mobile,negative,0.9862099289894104
Angga Saputra,"knpa hari ini saya setiap mau tf ke bank lain tidak bisa, setiap memasukan potongan biaya langsung kluar dqri aplikasi?",2025-08-06 01:50:41,3,BCA Mobile,negative,0.5611103773117065
zamso suryantoko,mau bayar pajak kendaraan harus myBCA.. hadeh,2025-08-06 01:25:00,3,BCA Mobile,neutral,0.9331887364387512
Mardi,Excellent,2025-08-05 21:07:36,5,BCA Mobile,negative,0.9089879393577576
Syahid 'Alim Pamuji,saldo gw hilang sendiri tanpa ada info,2025-08-05 20:23:50,1,BCA Mobile,negative,0.9982693195343018
Iyan Pian,uang tiba tiba ada yang top up minta pertangung jawaban malah bertele tele ganti bak ajhh langsung,2025-08-05 18:13:24,1,BCA Mobile,negative,0.9023488163948059
Carlos Cupek,Tidak berpungsi,2025-08-05 17:02:50,5,BCA Mobile,negative,0.9932119846343994
hasym putro,Jadi mudah tanpa harus bawa uang cast Lok jln²,2025-08-05 16:53:17,5,BCA Mobile,positive,0.9855414032936096
Santai Wae,semakin kesini BCA mobile kegunaannya semakin susah dikit dikit eror.,2025-08-05 16:17:20,1,BCA Mobile,negative,0.9957659244537354
Anju 13,kenapa saya mau transaksi harus cek mutasi segala... apa hubungannya.. aneh makin lama ko makin ribet aja di buat nya..,2025-08-05 16:01:50,3,BCA Mobile,negative,0.9984738230705261
Rrt Ftrr,apklikasi t41 maen potong² aja dongo 50 rb tiba² ilang bodh²,2025-08-05 15:40:02,1,BCA Mobile,negative,0.9923795461654663
Maman Supriatman,yees sangat the best,2025-08-05 14:41:47,5,BCA Mobile,positive,0.9981831908226013
Ajun santos,apa sekarang versi baru ini harus di aktivasi ulang nya melalui BCA mobile,2025-08-05 14:26:27,4,BCA Mobile,neutral,0.9981745481491089
Erwin Sulistianto,kenapa kok GK bisa padahal udah terdaftar....kirim SMS nya gagal,2025-08-05 13:33:49,1,BCA Mobile,negative,0.9916226267814636
Callysta Adelia,"saya TDK tau cara pake nya, dan ini untuk ortu saya",2025-08-05 13:12:45,2,BCA Mobile,neutral,0.6149259209632874
Putri Ayu sinta,kenapa gada notif saat ada saldo masuk ya?,2025-08-05 12:37:43,3,BCA Mobile,neutral,0.927826464176178
Davit Setiawan,makin banyak potongan!,2025-08-05 11:38:02,1,BCA Mobile,negative,0.9511380791664124
Iyep Mulyadi,"mohon unt ditinjau kembali unt penawaran2 asuransi bca yg melalui 1500877,saya merasa terganggu sekali dgn seringnya ditelepon dari call center ini,dalam sehari bisa beberapa kali.",2025-08-05 10:57:42,1,BCA Mobile,negative,0.9911803603172302
Supriatna Supri,mempermudah segala urusan pembayaran,2025-08-05 10:46:23,5,BCA Mobile,positive,0.9931015968322754
Riyan Diah,aduh mau cek mutasi tapi lampu indikator nya merah Mulu. gimana ini jadi terhambat mau transaksi pun.,2025-08-05 10:35:08,1,BCA Mobile,negative,0.9987708926200867
Milkha Kase,sulit bngt di gunakn,2025-08-05 10:22:56,5,BCA Mobile,negative,0.9960183501243591
Lembayung Senja,ok,2025-08-05 09:56:17,5,BCA Mobile,negative,0.998392641544342
Sandhi Mulia,oke sngt membanntu pada saat sdg mobile,2025-08-05 09:42:10,5,BCA Mobile,neutral,0.9968793392181396
Oktohasibuan130 Okto13,nice,2025-08-05 09:17:05,5,BCA Mobile,positive,0.9934777021408081
Rnisa Fitriyani,kenapa ga ada notifikasi nya saat ada tfan masuk padahal udah di seting,2025-08-05 08:47:06,5,BCA Mobile,neutral,0.9685980081558228
32_Yunita Dwi Khurniasih,kasih notif kalo ada uang masuk/keluar biar ada penanda,2025-08-05 08:34:48,4,BCA Mobile,neutral,0.9990315437316895
Erwingg,"Walaupun kmarin sempat ada kendala. Tapi satu hal yang pasti BCA klo dikritik, cukup mendengarkan kritik dari nasabah. Jaya selalu BCA😍🥰",2025-08-05 08:29:55,4,BCA Mobile,positive,0.992158055305481
Joko Susilo,"sangat kecewa sekali 😡😡😡 saldo masuk 170rb yg nongol info saldo cuma 120rb yg 50rb tidak ada keterangan apa2. kedua kalinya sama.,saldo masuk 135rb yg nongol cuma 120rb yg 20rb tidak ada keterangan, patah payah",2025-08-05 08:20:51,1,BCA Mobile,negative,0.9993783235549927
Zaelani Azid,"oke lah aplikasi nya, mudah di gunakan BCA mobile, cepat transaksi nya min, makasih ya 🙏",2025-08-05 08:00:36,5,BCA Mobile,positive,0.9894140958786011
Rosabella channel,sangat buruk susah pripikakasi padahal sudah benar tinggal deteksi wajah .. gagal terus makin aneh bang di indonesia,2025-08-05 07:38:12,2,BCA Mobile,negative,0.9995521903038025
Manu Laka,layanan nya masih tetap bagus terimakasih,2025-08-05 07:33:09,5,BCA Mobile,positive,0.9960519671440125
ferry mardian,Good Jobs... 👍👌🤝,2025-08-05 06:48:06,5,BCA Mobile,positive,0.9987810254096985
Rodavid girsang,very good apk,2025-08-05 05:50:57,5,BCA Mobile,positive,0.9965104460716248
Irfan Sahrul,"ribet bener BCAmobile skrng,abis""in pulsaa doangan,aktifin mbangkin harus ke atm terdekat,mao tf kudu akitifin layanan finasial,ga jelas",2025-08-05 04:32:54,2,BCA Mobile,negative,0.7743093371391296
Subiyandono Subiyandono,Bagus sekali,2025-08-05 03:59:47,5,BCA Mobile,positive,0.9768621325492859
Yanabae,sangat cocok mudah dan cepat teranfer kesemua bank,2025-08-05 03:59:43,5,BCA Mobile,positive,0.9969659447669983
Sakri Fajari,update malah ga bisa pake..merah terus pojok kanan atas. signal pdhl bagus. tiap jam 10 pe jam 12 sdh semingu ini error..jd menghambat transaksi saja.,2025-08-05 03:53:52,1,BCA Mobile,negative,0.9991446733474731
Herry Soerjono,Tdk bisa di instalasi batal2 terus,2025-08-05 03:49:19,2,BCA Mobile,negative,0.9794329404830933
Amar Flhqy,yaallah vidio call ga di angkat angkat cs 😭,2025-08-05 03:16:53,2,BCA Mobile,negative,0.9836576581001282
Pelita Jaya,good,2025-08-05 02:56:30,5,BCA Mobile,positive,0.9990602135658264
Minan Kheng98,bagus,2025-08-05 02:37:14,5,BCA Mobile,positive,0.9980973601341248
Rivera Reza,"Kapan Pengumuman Pemenang Hadiah Utama Gebyar Hadiah BCA, yang akan dilaksanakan di bulan Agustus ini ? Probabilitas nya yang menang, 99 % yang ber saldo dan transaksi besar ya ? Sementara yang saldo dan transaksi nya hanya jutaan atau puluhan juta, cuma dapat hadiah hiburan Gatcha, yang tidak seberapa, sebanding dengan jumlah saldo dan transaksi nya yang kecil ? Terima kasih klo di respon. Semoga prediksi saya keliru, saya yang saldo dan transaksi nya cuma jutaan, bisa dapat satu Hadiah Utama",2025-08-05 02:19:29,5,BCA Mobile,negative,0.9433315396308899
Sunito Driver,bca the bes.....,2025-08-05 02:11:21,5,BCA Mobile,neutral,0.9525682926177979
Afrizal Afendi,tranfer virtualacount eror mlulu,2025-08-05 01:39:54,1,BCA Mobile,neutral,0.6381911635398865
HS,Okay,2025-08-05 01:10:42,4,BCA Mobile,positive,0.7936737537384033
Dani Jointcoy,"eror aplikasi nya gak bisa transfer,setiap mau masukin no rekening pasti langsung keluar.tolong perbaiki kualitasnya",2025-08-05 00:46:55,3,BCA Mobile,negative,0.99614417552948
Adi Su,"buat transfer susah,,sending terus,,tiap hari lagi begitu",2025-08-04 23:48:22,1,BCA Mobile,negative,0.9988883137702942
Hanz 69,gimana mau di lanjut tiap buka apk selalu di proses... aduh pelayannn nya gimana sih? ini saya dftar udh 3 hari apk gk guna cm ngmbil data doang,2025-08-04 23:26:54,1,BCA Mobile,negative,0.9993190765380859
Dimas Kris,Mantaap,2025-08-04 23:17:09,5,BCA Mobile,positive,0.9963902831077576
Ali zulkarnain,ok,2025-08-04 17:06:32,4,BCA Mobile,negative,0.998392641544342
CHANEL THE FIGHTER 86,"tolong lah buat para admin BCA berbenah aplikasi di update lebih modern ,terus jangan nyusahin kalo mau ganti nomor telepon,di bank sebelah ajah walaupun nomor telepon nggk aktif tetep bisa di pake aplikasi nya masa ini mau ganti ajah susah kesana kesini susah anehh",2025-08-04 16:47:10,2,BCA Mobile,negative,0.9820864200592041
frans Denol,goodjob,2025-08-04 15:23:14,5,BCA Mobile,positive,0.9982706308364868
Farhan Suhandi,makasih sangat membantu semoga bisa lebih baik lagi,2025-08-04 14:41:02,5,BCA Mobile,positive,0.9967336654663086
Theresia Pandeiroth,sangat membantu dengan m banking,2025-08-04 13:58:07,4,BCA Mobile,positive,0.997918426990509
Bank Zoe channel,puas,2025-08-04 13:48:58,5,BCA Mobile,positive,0.9985185265541077
Dita Andayani,top,2025-08-04 12:52:16,5,BCA Mobile,positive,0.9786688089370728
Rauza Tun,apk in g bisa dipake saya ngajuin peembukaan mbanking kode verifikasiny g keluar padahl pulsa cukup dari hp saya jug gada mslh apa²baik jarngn krtu yg sy gunakan tolong ya di perbaharui lagi,2025-08-04 12:48:09,2,BCA Mobile,negative,0.8469339609146118
Ichal Keder,sekarang jadi agak lemot kedepannya tolong di perbaiki,2025-08-04 12:44:19,3,BCA Mobile,negative,0.9958718419075012
azmiadi azmiadi,good,2025-08-04 11:50:03,5,BCA Mobile,positive,0.9990602135658264
Taufik Rahmat,"Tolong dong di cek.. hari ini 4 Agustus 2025 jam 14:00 an saya gagal TF 5 kali tapi pas di cek saldo berkurang, tolong dibantu, mksh... terima kasih sudah ditangani dengan cepat 😘😘😘",2025-08-04 11:47:44,5,BCA Mobile,neutral,0.6176766157150269
Reno Alomenaz,Gagal membeli pulsa dan scan qris tapi saldo tetap berkurang tidak recomended,2025-08-04 11:43:18,1,BCA Mobile,negative,0.9545522332191467
Giant Yaris,sangat puas,2025-08-04 11:22:32,5,BCA Mobile,positive,0.9979425072669983
Seno Lupit,praktis dan cepat,2025-08-04 09:55:58,5,BCA Mobile,positive,0.9978317618370056
Mas Ghofur700,sangat membantu terimakasih,2025-08-04 09:54:02,5,BCA Mobile,positive,0.9981845021247864
luthfi alfiandi,"verifikasi wajah gagal terus. signal,kamera juga sudah bagus bahkan pencahayaan dari sinar matahari, dan lampu juga sudah cukup bagus, tapi tetap saja gagal.",2025-08-04 09:34:49,1,BCA Mobile,negative,0.9961652755737305
Irfan Maulana,ini gimana min? barusan bayar pake qris bacaannya transaksi gagal terus kaga masuk tapi saldo kepotong,2025-08-04 08:18:54,1,BCA Mobile,negative,0.9941204190254211
Mohamad Tamsir,"Kecewa transaksi QRIS, info nya transaksi gagal tapi saldo berkurang dan tidak masuk ke rekening tujuan, entah nyangkut dimna duit nya, cek mutasi ada transaksi tersebut, di email tidak di respon, apa harus telepon kantor yg memakan pulsa sangat banyak? makin kesini makin bobrok",2025-08-04 08:17:40,1,BCA Mobile,negative,0.9993646740913391
Ahmad Faiz,error mulu,2025-08-04 08:03:53,1,BCA Mobile,negative,0.9992809891700745
Rendi Oktavi,kenapa transaksi gagal tapi saldo berkurang ya bca,2025-08-04 08:03:29,1,BCA Mobile,negative,0.904791533946991
damendra Harianja,GK jelas lagi ini BCA sekarang. saya qris 1x gagal. saya qris ke 2x berhasil. tapi saldo nya terpotong 2x qris. cek mutasi ada 2x transaksi. tapi di inbox qris nya cuman 1x. coba mau tanya ke halo BCA. malah GK bisa di akses apk nya. parah ini BCA. kecewa saya,2025-08-04 08:01:29,1,BCA Mobile,negative,0.9992144107818604
Umar Hasan,pelayanan bagus,2025-08-04 07:58:18,5,BCA Mobile,positive,0.9993463158607483
Vex Sana,"woy balikin saldo gue, 2 x transaksi gagal tapi saldo terpotong. balikin woy",2025-08-04 07:56:16,1,BCA Mobile,negative,0.893932044506073
Sri Mulyanto7382,alhmdulillalh...ter atasi... sukses sellu BCA.. 💪💪💪,2025-08-04 07:52:04,5,BCA Mobile,positive,0.9912348985671997
Deyan Deyanis,"gimana ini udah beberapa hari aplikasinya ga bisa di buka sama sekali walau udah di klik, padahal masih ada uangnya!!!",2025-08-04 07:42:27,1,BCA Mobile,negative,0.9990414977073669
faridha,Qris error 3x transaksi kepotong masuknya 1x sisanya dimakan admin BCA,2025-08-04 07:37:07,1,BCA Mobile,negative,0.6939214468002319
Malfin Syakur,"transaksi QR gagal tapi saldo udah kepotong dan tidak masuk ke penerima , download aplikasi halo BCA ngga bisa di akses hubungi BCA 1500888 juga cuma habisin pulsa doang tapi tidak ada yang angkat telponya .. coba gmna ini",2025-08-04 07:28:37,1,BCA Mobile,negative,0.9683738350868225
Murnia Irdayani,transfer gagal terus. pas pake qriss status transaksi gagal tapi saldo ku kepotong. sudah mulai tidak jelassss!,2025-08-04 07:27:32,1,BCA Mobile,negative,0.9989270567893982
Al Faqih Ndut,ko saldo saya hilang 200000 ribu dan nggak tau kmna tanpa konfirmasi dri bca nya,2025-08-04 07:22:59,5,BCA Mobile,neutral,0.8340209126472473
awang belakang,"pembayaran GAGAL tpi saldo ke potong , udh tlp hallo BCA nunggu trus bilangnya, udh 2 jam lebih tdk ada tindakan dan saldo pun tidak di balikan",2025-08-04 07:22:47,1,BCA Mobile,negative,0.9927935600280762
Sipa Saya,"bertransaksi via barcode tulisan tanda X ( gagal ) tapi saldo kepotong...dan udah sering terjadi, hal hasil duit ilang entah kemna..hadeh !! mau maling atau gmn ini !!",2025-08-04 07:13:43,1,BCA Mobile,negative,0.9992105960845947
Selvy Wulan P,"Tolong kasih opsi Delete All di inbox transaksi,biar ngehapus lebih mudah dan cepat.",2025-08-04 07:05:04,4,BCA Mobile,neutral,0.9793946146965027
Niken Ayu Cantika,"sebelumnya seneng bgt krn satset pake qris m-bca...tpi akhir² ini sering eror...pembayaran via Qris sll gagal tapi saldo tetap terpotong...dan ketika mengajukan keluhan melalui hallo bca via WhatsApp sll tidak ada tanggapan atau dalam antrean yg panjang...pusing ihhh,eta geh saldo kepotongnya lumayan dan udah beberapa kali bukan 1 atau 2 kali doang. mohon kerjasamanya untuk perbaikan kedepannya min...",2025-08-04 07:03:57,3,BCA Mobile,negative,0.9934178590774536
Rizki Choiri,Transaksi pembayaran gagal tapi saldo udah kepotong,2025-08-04 07:00:25,1,BCA Mobile,negative,0.9644133448600769
Kris Lakon,parah BCA kalau gagal kembali lagi duit saya ya,2025-08-04 06:55:55,3,BCA Mobile,negative,0.9994369149208069
Nur Arifin schatzy,"saldo saya sering hilang, barusan juga iya. Rp 48.631... Sistem buruk, tidak bisa tlfn ke call center, dan MEREPOTKAN...!",2025-08-04 06:53:09,1,BCA Mobile,negative,0.9988195300102234
new produk cellular,mantap..gak kayak toko sebelah..layanan gak ramah...sedot saldo trus alasan kirim pemberitahuan sms..padahal kita gak ajukan fitur sms yg gak penting...BCA terbaik didunia👍👍👍,2025-08-04 06:52:03,5,BCA Mobile,positive,0.9981333613395691
Bet Gobett,saldo bisa ilang transaksi gagal di mutasi ke kiri. tapi di inbox cris gaada duit kuar aneh bca makin parah!!!!!!!!!!,2025-08-04 06:50:39,1,BCA Mobile,negative,0.9984696507453918
Muhamad Jaelani,"transaksi di bca via qris sering saldo terpotong namun gagal, dan uang pun tidak kembali",2025-08-04 06:49:05,1,BCA Mobile,neutral,0.9674957394599915
Willy Fauzi,"pembayaran qris transaksi gagal, tp saldo kepotong...",2025-08-04 06:48:03,1,BCA Mobile,neutral,0.8227646350860596
Launi Guslita,seringkali tiap bayar qris saldo terpotong tp di qris tujuan ga masuk . mana kalau di urus saldo balik lama,2025-08-04 06:42:55,1,BCA Mobile,negative,0.9905534386634827
Dedik Saputra,mau transfer kok gagal,2025-08-04 06:40:43,1,BCA Mobile,negative,0.9808332920074463
Indra Lesmana,"berkali kali eror, topup ke e-walet sering sekali eror. behasil proses uang belum masuk. payah si kalau keseringan gitu..",2025-08-04 06:39:00,1,BCA Mobile,negative,0.9986618757247925
noorman wahyu,sering boot,2025-08-04 06:35:20,1,BCA Mobile,negative,0.9959326386451721
Rini Cinott,mohon bantuan ... ini gmn bca... quris saya gagal trus... tp saldo saya terpotong banyak...,2025-08-04 06:33:06,1,BCA Mobile,neutral,0.9957584738731384
didik aditia,"udah gak jelas pembayaran lwat qris 2x gagal saldo ilang 100ribu, bahaya aplikasi ini",2025-08-04 06:32:17,1,BCA Mobile,negative,0.9989175796508789
Arya Septiadi,"sudah transfer status gagal tapi saldo tetap kepotong,,dan mode transfer tidak bisa dipakai ,,ini gangguan atau memang tidak bisa dipakai lagi",2025-08-04 06:30:37,2,BCA Mobile,negative,0.9144481420516968
